test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll
3830,2,1,-6.437500,-1.111791,-1.086936,1.141122,19.392616,-135.054474
3831,2,1,-1.562500,-1.092969,-1.086936,1.141122,19.392616,-135.054474
3832,2,1,-1.125000,-1.091280,-1.086936,1.141122,19.392616,-135.054474
3833,2,1,-4.062500,-1.102622,-1.086936,1.141122,19.392616,-135.054474
3834,2,1,-2.000000,-1.094658,-1.086936,1.141122,19.392616,-135.054474
3835,2,1,-3.500000,-1.100450,-1.086936,1.141122,19.392616,-135.054474
3836,2,1,-0.312500,-1.088143,-1.086936,1.141122,19.392616,-135.054474
3837,2,1,-1.000000,-1.090797,-1.086936,1.141122,19.392616,-135.054474
3838,2,1,0.875000,-1.083558,-1.086936,1.141122,19.392616,-135.054474
3839,2,1,-2.125000,-1.095141,-1.086936,1.141122,19.392616,-135.054474
3840,2,1,-7.687500,-1.116618,-1.086936,1.141122,19.392616,-135.054474
3841,2,1,-6.750000,-1.112998,-1.086936,1.141122,19.392616,-135.054474
3842,2,1,-5.562500,-1.108413,-1.086936,1.141122,19.392616,-135.054474
3843,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
3844,2,1,-10.375000,-1.126994,-1.086936,1.141122,19.392616,-135.054474
3845,2,1,-1.500000,-1.092728,-1.086936,1.141122,19.392616,-135.054474
3846,2,1,-9.500000,-1.123616,-1.086936,1.141122,19.392616,-135.054474
3847,2,1,-1.625000,-1.093210,-1.086936,1.141122,19.392616,-135.054474
3848,2,1,-2.000000,-1.094658,-1.086936,1.141122,19.392616,-135.054474
3849,2,1,-7.312500,-1.115170,-1.086936,1.141122,19.392616,-135.054474
3850,2,1,-6.125000,-1.110585,-1.086936,1.141122,19.392616,-135.054474
3851,2,1,-7.187500,-1.114687,-1.086936,1.141122,19.392616,-135.054474
3852,2,1,-9.875000,-1.125064,-1.086936,1.141122,19.392616,-135.054474
3853,2,1,-12.875000,-1.136647,-1.086936,1.141122,19.392616,-135.054474
3854,2,1,-12.156250,-1.133872,-1.086936,1.141122,19.392616,-135.054474
3855,2,1,-15.000000,-1.144851,-1.086936,1.141122,19.392616,-135.054474
3856,2,1,-16.062500,-1.148954,-1.086936,1.141122,19.392616,-135.054474
3857,2,1,-5.500000,-1.108172,-1.086936,1.141122,19.392616,-135.054474
3858,2,1,-11.687500,-1.132062,-1.086936,1.141122,19.392616,-135.054474
3859,2,1,-11.968750,-1.133148,-1.086936,1.141122,19.392616,-135.054474
3860,2,1,-13.812500,-1.140266,-1.086936,1.141122,19.392616,-135.054474
3861,2,1,-16.890625,-1.152151,-1.086936,1.141122,19.392616,-135.054474
3862,2,1,-10.781250,-1.128563,-1.086936,1.141122,19.392616,-135.054474
3863,2,1,-12.156250,-1.133872,-1.086936,1.141122,19.392616,-135.054474
3864,2,1,-14.484375,-1.142860,-1.086936,1.141122,19.392616,-135.054474
3865,2,1,-15.921875,-1.148411,-1.086936,1.141122,19.392616,-135.054474
3866,2,1,-14.156250,-1.141594,-1.086936,1.141122,19.392616,-135.054474
3867,2,1,-11.468750,-1.131217,-1.086936,1.141122,19.392616,-135.054474
3868,2,1,-12.093750,-1.133630,-1.086936,1.141122,19.392616,-135.054474
3869,2,1,-14.656250,-1.143524,-1.086936,1.141122,19.392616,-135.054474
3870,2,1,-13.000000,-1.137129,-1.086936,1.141122,19.392616,-135.054474
3871,2,1,-2.125000,-1.095141,-1.086936,1.141122,19.392616,-135.054474
3872,2,1,-4.625000,-1.104793,-1.086936,1.141122,19.392616,-135.054474
3873,2,1,-12.312500,-1.134475,-1.086936,1.141122,19.392616,-135.054474
3874,2,1,-12.062500,-1.133510,-1.086936,1.141122,19.392616,-135.054474
3875,2,1,-5.375000,-1.107689,-1.086936,1.141122,19.392616,-135.054474
3876,2,1,-7.125000,-1.114446,-1.086936,1.141122,19.392616,-135.054474
3877,2,1,-10.312500,-1.126753,-1.086936,1.141122,19.392616,-135.054474
3878,2,1,-3.000000,-1.098519,-1.086936,1.141122,19.392616,-135.054474
3879,2,1,-13.562500,-1.139301,-1.086936,1.141122,19.392616,-135.054474
3880,2,1,-11.000000,-1.129407,-1.086936,1.141122,19.392616,-135.054474
3881,2,1,-13.500000,-1.139060,-1.086936,1.141122,19.392616,-135.054474
3882,2,1,-12.187500,-1.133992,-1.086936,1.141122,19.392616,-135.054474
3883,2,1,-8.125000,-1.118307,-1.086936,1.141122,19.392616,-135.054474
3884,2,1,-14.125000,-1.141473,-1.086936,1.141122,19.392616,-135.054474
3885,2,1,-13.125000,-1.137612,-1.086936,1.141122,19.392616,-135.054474
3886,2,1,-11.375000,-1.130855,-1.086936,1.141122,19.392616,-135.054474
3887,2,1,-12.875000,-1.136647,-1.086936,1.141122,19.392616,-135.054474
3888,2,1,-6.187500,-1.110826,-1.086936,1.141122,19.392616,-135.054474
3889,2,1,-8.562500,-1.119996,-1.086936,1.141122,19.392616,-135.054474
3890,2,1,-12.000000,-1.133268,-1.086936,1.141122,19.392616,-135.054474
3891,2,1,-11.000000,-1.129407,-1.086936,1.141122,19.392616,-135.054474
3892,2,1,-8.187500,-1.118548,-1.086936,1.141122,19.392616,-135.054474
3893,2,1,-10.125000,-1.126029,-1.086936,1.141122,19.392616,-135.054474
3894,2,1,-11.250000,-1.130373,-1.086936,1.141122,19.392616,-135.054474
3895,2,1,-1.500000,-1.092728,-1.086936,1.141122,19.392616,-135.054474
3896,2,1,-12.875000,-1.136647,-1.086936,1.141122,19.392616,-135.054474
3897,2,1,-2.500000,-1.096589,-1.086936,1.141122,19.392616,-135.054474
3898,2,1,-4.875000,-1.105759,-1.086936,1.141122,19.392616,-135.054474
3899,2,1,-10.875000,-1.128925,-1.086936,1.141122,19.392616,-135.054474
3900,2,1,-11.125000,-1.129890,-1.086936,1.141122,19.392616,-135.054474
3901,2,1,-10.750000,-1.128442,-1.086936,1.141122,19.392616,-135.054474
3902,2,1,-11.187500,-1.130131,-1.086936,1.141122,19.392616,-135.054474
3903,2,1,-10.187500,-1.126270,-1.086936,1.141122,19.392616,-135.054474
3904,2,1,-6.750000,-1.112998,-1.086936,1.141122,19.392616,-135.054474
3905,2,1,-2.375000,-1.096106,-1.086936,1.141122,19.392616,-135.054474
3906,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
3907,2,1,1.250000,-1.082110,-1.086936,1.141122,19.392616,-135.054474
3908,2,1,-1.125000,-1.091280,-1.086936,1.141122,19.392616,-135.054474
3909,2,1,-4.687500,-1.105035,-1.086936,1.141122,19.392616,-135.054474
3910,2,1,-0.250000,-1.087901,-1.086936,1.141122,19.392616,-135.054474
3911,2,1,-3.125000,-1.099002,-1.086936,1.141122,19.392616,-135.054474
3912,2,1,-6.937500,-1.113722,-1.086936,1.141122,19.392616,-135.054474
3913,2,1,-4.125000,-1.102863,-1.086936,1.141122,19.392616,-135.054474
3914,2,1,-4.125000,-1.102863,-1.086936,1.141122,19.392616,-135.054474
3915,2,1,-6.062500,-1.110344,-1.086936,1.141122,19.392616,-135.054474
3916,2,0,0.000000,-1.086936,-1.086936,1.141122,19.392616,-135.054474
3917,2,1,-6.625000,-1.112515,-1.086936,1.141122,19.392616,-135.054474
3918,2,1,-1.875000,-1.094176,-1.086936,1.141122,19.392616,-135.054474
3919,2,1,-1.875000,-1.094176,-1.086936,1.141122,19.392616,-135.054474
3920,2,1,-1.750000,-1.093693,-1.086936,1.141122,19.392616,-135.054474
3921,2,1,-4.500000,-1.104311,-1.086936,1.141122,19.392616,-135.054474
3922,2,1,-5.062500,-1.106483,-1.086936,1.141122,19.392616,-135.054474
3923,2,1,-5.312500,-1.107448,-1.086936,1.141122,19.392616,-135.054474
3924,2,1,-3.937500,-1.102139,-1.086936,1.141122,19.392616,-135.054474
3925,2,1,-14.250000,-1.141955,-1.086936,1.141122,19.392616,-135.054474
3926,2,1,-12.937500,-1.136888,-1.086936,1.141122,19.392616,-135.054474
3927,2,1,-11.562500,-1.131579,-1.086936,1.141122,19.392616,-135.054474
3928,2,1,-11.062500,-1.129649,-1.086936,1.141122,19.392616,-135.054474
3929,2,1,-9.625000,-1.124098,-1.086936,1.141122,19.392616,-135.054474
3930,2,1,-16.843750,-1.151970,-1.086936,1.141122,19.392616,-135.054474
3931,2,1,-9.375000,-1.123133,-1.086936,1.141122,19.392616,-135.054474
3932,2,1,-8.625000,-1.120237,-1.086936,1.141122,19.392616,-135.054474
3933,2,1,-11.062500,-1.129649,-1.086936,1.141122,19.392616,-135.054474
3934,2,1,-10.000000,-1.125546,-1.086936,1.141122,19.392616,-135.054474
3935,2,1,-12.500000,-1.135199,-1.086936,1.141122,19.392616,-135.054474
3936,2,1,-14.656250,-1.143524,-1.086936,1.141122,19.392616,-135.054474
3937,2,1,-13.125000,-1.137612,-1.086936,1.141122,19.392616,-135.054474
3938,2,1,-3.875000,-1.101898,-1.086936,1.141122,19.392616,-135.054474
3939,2,1,-10.312500,-1.126753,-1.086936,1.141122,19.392616,-135.054474
3940,2,1,-8.375000,-1.119272,-1.086936,1.141122,19.392616,-135.054474
3941,2,1,-10.437500,-1.127235,-1.086936,1.141122,19.392616,-135.054474
3942,2,1,-10.750000,-1.128442,-1.086936,1.141122,19.392616,-135.054474
3943,2,1,-4.375000,-1.103828,-1.086936,1.141122,19.392616,-135.054474
3944,2,1,-3.250000,-1.099484,-1.086936,1.141122,19.392616,-135.054474
3945,2,1,-3.125000,-1.099002,-1.086936,1.141122,19.392616,-135.054474
3946,2,1,-10.375000,-1.126994,-1.086936,1.141122,19.392616,-135.054474
3947,2,1,-10.312500,-1.126753,-1.086936,1.141122,19.392616,-135.054474
3948,2,1,-7.500000,-1.115894,-1.086936,1.141122,19.392616,-135.054474
3949,2,1,2.375000,-1.077766,-1.086936,1.141122,19.392616,-135.054474
3950,2,1,1.250000,-1.082110,-1.086936,1.141122,19.392616,-135.054474
3951,2,1,-9.562500,-1.123857,-1.086936,1.141122,19.392616,-135.054474
3952,2,1,-9.687500,-1.124340,-1.086936,1.141122,19.392616,-135.054474
3953,2,1,-1.437500,-1.092486,-1.086936,1.141122,19.392616,-135.054474
3954,2,1,-1.000000,-1.090797,-1.086936,1.141122,19.392616,-135.054474
3955,2,1,-2.500000,-1.096589,-1.086936,1.141122,19.392616,-135.054474
3956,2,1,-1.250000,-1.091762,-1.086936,1.141122,19.392616,-135.054474
3957,2,1,-0.875000,-1.090315,-1.086936,1.141122,19.392616,-135.054474
3958,2,1,-0.375000,-1.088384,-1.086936,1.141122,19.392616,-135.054474
3959,2,1,3.812500,-1.072216,-1.086936,1.141122,19.392616,-135.054474
3960,2,1,1.187500,-1.082351,-1.086936,1.141122,19.392616,-135.054474
3961,2,1,-5.750000,-1.109137,-1.086936,1.141122,19.392616,-135.054474
3962,2,1,-4.312500,-1.103587,-1.086936,1.141122,19.392616,-135.054474
3963,2,1,-4.625000,-1.104793,-1.086936,1.141122,19.392616,-135.054474
3964,2,1,-6.250000,-1.111068,-1.086936,1.141122,19.392616,-135.054474
3965,2,1,-5.187500,-1.106965,-1.086936,1.141122,19.392616,-135.054474
3966,2,1,-7.500000,-1.115894,-1.086936,1.141122,19.392616,-135.054474
3967,2,1,-5.000000,-1.106241,-1.086936,1.141122,19.392616,-135.054474
3968,2,1,-5.000000,-1.106241,-1.086936,1.141122,19.392616,-135.054474
3969,2,1,-2.000000,-1.094658,-1.086936,1.141122,19.392616,-135.054474
3970,2,1,-5.125000,-1.106724,-1.086936,1.141122,19.392616,-135.054474
3971,2,1,-6.687500,-1.112757,-1.086936,1.141122,19.392616,-135.054474
3972,2,1,-9.187500,-1.122409,-1.086936,1.141122,19.392616,-135.054474
3973,2,1,-7.375000,-1.115411,-1.086936,1.141122,19.392616,-135.054474
3974,2,1,-15.574219,-1.147068,-1.086936,1.141122,19.392616,-135.054474
3975,2,1,-15.539062,-1.146933,-1.086936,1.141122,19.392616,-135.054474
3976,2,1,-12.921875,-1.136828,-1.086936,1.141122,19.392616,-135.054474
3977,2,1,-16.367188,-1.150130,-1.086936,1.141122,19.392616,-135.054474
3978,2,1,-12.187500,-1.133992,-1.086936,1.141122,19.392616,-135.054474
3979,2,1,-12.718750,-1.136043,-1.086936,1.141122,19.392616,-135.054474
3980,2,1,-12.468750,-1.135078,-1.086936,1.141122,19.392616,-135.054474
3981,2,1,-11.796875,-1.132484,-1.086936,1.141122,19.392616,-135.054474
3982,2,1,-15.031250,-1.144972,-1.086936,1.141122,19.392616,-135.054474
3983,2,1,-15.863281,-1.148184,-1.086936,1.141122,19.392616,-135.054474
3984,2,1,-15.220703,-1.145703,-1.086936,1.141122,19.392616,-135.054474
3985,2,1,-17.984375,-1.156374,-1.086936,1.141122,19.392616,-135.054474
3986,2,1,-12.250000,-1.134233,-1.086936,1.141122,19.392616,-135.054474
3987,2,1,-7.375000,-1.115411,-1.086936,1.141122,19.392616,-135.054474
3988,2,1,-1.000000,-1.090797,-1.086936,1.141122,19.392616,-135.054474
3989,2,1,-6.250000,-1.111068,-1.086936,1.141122,19.392616,-135.054474
3990,2,1,-5.687500,-1.108896,-1.086936,1.141122,19.392616,-135.054474
3991,2,1,-2.750000,-1.097554,-1.086936,1.141122,19.392616,-135.054474
3992,2,1,-6.250000,-1.111068,-1.086936,1.141122,19.392616,-135.054474
3993,2,1,-5.062500,-1.106483,-1.086936,1.141122,19.392616,-135.054474
3994,2,1,-4.562500,-1.104552,-1.086936,1.141122,19.392616,-135.054474
3995,2,1,-7.562500,-1.116135,-1.086936,1.141122,19.392616,-135.054474
3996,2,1,-0.750000,-1.089832,-1.086936,1.141122,19.392616,-135.054474
3997,2,1,-3.312500,-1.099726,-1.086936,1.141122,19.392616,-135.054474
3998,2,1,-0.875000,-1.090315,-1.086936,1.141122,19.392616,-135.054474
3999,2,1,-1.625000,-1.093210,-1.086936,1.141122,19.392616,-135.054474
4000,2,1,-2.562500,-1.096830,-1.086936,1.141122,19.392616,-135.054474
4001,2,1,-7.312500,-1.115170,-1.086936,1.141122,19.392616,-135.054474
4002,2,1,-6.375000,-1.111550,-1.086936,1.141122,19.392616,-135.054474
4003,2,1,0.250000,-1.085971,-1.086936,1.141122,19.392616,-135.054474
4004,2,1,-0.875000,-1.090315,-1.086936,1.141122,19.392616,-135.054474
4005,2,1,-2.750000,-1.097554,-1.086936,1.141122,19.392616,-135.054474
4006,2,1,-5.250000,-1.107206,-1.086936,1.141122,19.392616,-135.054474
4007,2,1,-2.875000,-1.098037,-1.086936,1.141122,19.392616,-135.054474
4008,2,1,-3.500000,-1.100450,-1.086936,1.141122,19.392616,-135.054474
4009,2,1,-9.750000,-1.124581,-1.086936,1.141122,19.392616,-135.054474
4010,2,1,-8.687500,-1.120479,-1.086936,1.141122,19.392616,-135.054474
4011,2,1,-7.250000,-1.114928,-1.086936,1.141122,19.392616,-135.054474
4012,2,1,-8.937500,-1.121444,-1.086936,1.141122,19.392616,-135.054474
4013,2,1,-9.437500,-1.123374,-1.086936,1.141122,19.392616,-135.054474
4014,2,1,-6.375000,-1.111550,-1.086936,1.141122,19.392616,-135.054474
4015,2,1,-4.625000,-1.104793,-1.086936,1.141122,19.392616,-135.054474
4016,2,1,-9.187500,-1.122409,-1.086936,1.141122,19.392616,-135.054474
4017,2,1,-7.625000,-1.116376,-1.086936,1.141122,19.392616,-135.054474
4018,2,1,-12.531250,-1.135319,-1.086936,1.141122,19.392616,-135.054474
4019,2,1,-8.750000,-1.120720,-1.086936,1.141122,19.392616,-135.054474
4020,2,1,-9.062500,-1.121927,-1.086936,1.141122,19.392616,-135.054474
4021,2,1,-10.437500,-1.127235,-1.086936,1.141122,19.392616,-135.054474
4022,2,1,-8.062500,-1.118066,-1.086936,1.141122,19.392616,-135.054474
4023,2,1,-9.125000,-1.122168,-1.086936,1.141122,19.392616,-135.054474
4024,2,1,-10.000000,-1.125546,-1.086936,1.141122,19.392616,-135.054474
4025,2,1,-8.187500,-1.118548,-1.086936,1.141122,19.392616,-135.054474
4026,2,1,-12.125000,-1.133751,-1.086936,1.141122,19.392616,-135.054474
4027,2,1,-4.187500,-1.103104,-1.086936,1.141122,19.392616,-135.054474
4028,2,1,-7.687500,-1.116618,-1.086936,1.141122,19.392616,-135.054474
4029,2,1,-7.937500,-1.117583,-1.086936,1.141122,19.392616,-135.054474
4030,2,1,-8.250000,-1.118790,-1.086936,1.141122,19.392616,-135.054474
4031,2,1,-7.437500,-1.115652,-1.086936,1.141122,19.392616,-135.054474
4032,2,1,-12.406250,-1.134837,-1.086936,1.141122,19.392616,-135.054474
4033,2,1,-11.125000,-1.129890,-1.086936,1.141122,19.392616,-135.054474
4034,2,1,-7.312500,-1.115170,-1.086936,1.141122,19.392616,-135.054474
4035,2,1,-1.187500,-1.091521,-1.086936,1.141122,19.392616,-135.054474
4036,2,1,-2.687500,-1.097313,-1.086936,1.141122,19.392616,-135.054474
4037,2,1,-6.062500,-1.110344,-1.086936,1.141122,19.392616,-135.054474
4038,2,1,-1.250000,-1.091762,-1.086936,1.141122,19.392616,-135.054474
4039,2,1,-5.187500,-1.106965,-1.086936,1.141122,19.392616,-135.054474
4040,2,1,-6.312500,-1.111309,-1.086936,1.141122,19.392616,-135.054474
4041,2,1,-0.500000,-1.088867,-1.086936,1.141122,19.392616,-135.054474
4042,2,1,1.250000,-1.082110,-1.086936,1.141122,19.392616,-135.054474
4043,2,1,-0.437500,-1.088625,-1.086936,1.141122,19.392616,-135.054474
4044,2,1,-0.312500,-1.088143,-1.086936,1.141122,19.392616,-135.054474
4045,2,1,-0.437500,-1.088625,-1.086936,1.141122,19.392616,-135.054474
4046,2,1,-1.437500,-1.092486,-1.086936,1.141122,19.392616,-135.054474
4047,2,1,-4.250000,-1.103346,-1.086936,1.141122,19.392616,-135.054474
4048,2,1,-7.000000,-1.113963,-1.086936,1.141122,19.392616,-135.054474
4049,2,1,-5.125000,-1.106724,-1.086936,1.141122,19.392616,-135.054474
4050,2,1,-0.250000,-1.087901,-1.086936,1.141122,19.392616,-135.054474
4051,2,1,-7.562500,-1.116135,-1.086936,1.141122,19.392616,-135.054474
4052,2,1,-9.500000,-1.123616,-1.086936,1.141122,19.392616,-135.054474
4053,2,1,-6.187500,-1.110826,-1.086936,1.141122,19.392616,-135.054474
4054,2,1,-9.000000,-1.121685,-1.086936,1.141122,19.392616,-135.054474
4055,2,1,-6.125000,-1.110585,-1.086936,1.141122,19.392616,-135.054474
4056,2,1,-4.375000,-1.103828,-1.086936,1.141122,19.392616,-135.054474
4057,2,1,-3.000000,-1.098519,-1.086936,1.141122,19.392616,-135.054474
4058,2,1,-10.625000,-1.127959,-1.086936,1.141122,19.392616,-135.054474
4059,2,1,-8.062500,-1.118066,-1.086936,1.141122,19.392616,-135.054474
4060,2,1,-4.500000,-1.104311,-1.086936,1.141122,19.392616,-135.054474
4061,2,1,-8.625000,-1.120237,-1.086936,1.141122,19.392616,-135.054474
4062,2,1,-8.500000,-1.119755,-1.086936,1.141122,19.392616,-135.054474
4063,2,1,-7.562500,-1.116135,-1.086936,1.141122,19.392616,-135.054474
4064,2,1,-9.125000,-1.122168,-1.086936,1.141122,19.392616,-135.054474
4065,2,1,-5.250000,-1.107206,-1.086936,1.141122,19.392616,-135.054474
4066,2,1,-7.500000,-1.115894,-1.086936,1.141122,19.392616,-135.054474
4067,2,1,-11.343750,-1.130734,-1.086936,1.141122,19.392616,-135.054474
4068,2,1,-6.375000,-1.111550,-1.086936,1.141122,19.392616,-135.054474
4069,2,1,-7.312500,-1.115170,-1.086936,1.141122,19.392616,-135.054474
4070,2,1,-7.437500,-1.115652,-1.086936,1.141122,19.392616,-135.054474
4071,2,1,-9.625000,-1.124098,-1.086936,1.141122,19.392616,-135.054474
4072,2,1,-8.250000,-1.118790,-1.086936,1.141122,19.392616,-135.054474
4073,2,1,-10.312500,-1.126753,-1.086936,1.141122,19.392616,-135.054474
4074,2,1,-7.500000,-1.115894,-1.086936,1.141122,19.392616,-135.054474
4075,2,1,-8.250000,-1.118790,-1.086936,1.141122,19.392616,-135.054474
4076,2,1,-8.250000,-1.118790,-1.086936,1.141122,19.392616,-135.054474
4077,2,1,-8.000000,-1.117824,-1.086936,1.141122,19.392616,-135.054474
4078,2,1,-1.125000,-1.091280,-1.086936,1.141122,19.392616,-135.054474
4079,2,1,-0.750000,-1.089832,-1.086936,1.141122,19.392616,-135.054474
4080,2,1,0.437500,-1.085247,-1.086936,1.141122,19.392616,-135.054474
4081,2,1,-2.625000,-1.097071,-1.086936,1.141122,19.392616,-135.054474
4082,2,1,-3.062500,-1.098760,-1.086936,1.141122,19.392616,-135.054474
4083,2,1,-6.187500,-1.110826,-1.086936,1.141122,19.392616,-135.054474
4084,2,1,0.687500,-1.084282,-1.086936,1.141122,19.392616,-135.054474
4085,2,1,1.062500,-1.082834,-1.086936,1.141122,19.392616,-135.054474
4086,2,1,-2.500000,-1.096589,-1.086936,1.141122,19.392616,-135.054474
4087,2,1,-0.312500,-1.088143,-1.086936,1.141122,19.392616,-135.054474
4088,2,1,0.375000,-1.085488,-1.086936,1.141122,19.392616,-135.054474
4089,2,1,-4.375000,-1.103828,-1.086936,1.141122,19.392616,-135.054474
4090,2,1,-3.562500,-1.100691,-1.086936,1.141122,19.392616,-135.054474
4091,2,1,-4.375000,-1.103828,-1.086936,1.141122,19.392616,-135.054474
4092,2,1,-7.750000,-1.116859,-1.086936,1.141122,19.392616,-135.054474
4093,2,1,-14.375000,-1.142438,-1.086936,1.141122,19.392616,-135.054474
4094,2,1,-12.687500,-1.135923,-1.086936,1.141122,19.392616,-135.054474
4095,2,1,-0.750000,-1.089832,-1.086936,1.141122,19.392616,-135.054474
4096,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
4097,2,1,-4.062500,-1.102622,-1.086936,1.141122,19.392616,-135.054474
4098,2,1,-4.125000,-1.102863,-1.086936,1.141122,19.392616,-135.054474
4099,2,1,1.250000,-1.082110,-1.086936,1.141122,19.392616,-135.054474
4100,2,1,-2.375000,-1.096106,-1.086936,1.141122,19.392616,-135.054474
4101,2,1,-4.750000,-1.105276,-1.086936,1.141122,19.392616,-135.054474
4102,2,1,-5.187500,-1.106965,-1.086936,1.141122,19.392616,-135.054474
4103,2,1,-5.125000,-1.106724,-1.086936,1.141122,19.392616,-135.054474
4104,2,1,-8.375000,-1.119272,-1.086936,1.141122,19.392616,-135.054474
4105,2,1,-6.375000,-1.111550,-1.086936,1.141122,19.392616,-135.054474
4106,2,1,-8.062500,-1.118066,-1.086936,1.141122,19.392616,-135.054474
4107,2,1,-9.062500,-1.121927,-1.086936,1.141122,19.392616,-135.054474
4108,2,1,-10.375000,-1.126994,-1.086936,1.141122,19.392616,-135.054474
4109,2,1,-11.500000,-1.131338,-1.086936,1.141122,19.392616,-135.054474
4110,2,1,-8.125000,-1.118307,-1.086936,1.141122,19.392616,-135.054474
4111,2,1,-12.562500,-1.135440,-1.086936,1.141122,19.392616,-135.054474
4112,2,1,-9.250000,-1.122651,-1.086936,1.141122,19.392616,-135.054474
4113,2,1,-13.875000,-1.140508,-1.086936,1.141122,19.392616,-135.054474
4114,2,1,-10.187500,-1.126270,-1.086936,1.141122,19.392616,-135.054474
4115,2,1,-10.937500,-1.129166,-1.086936,1.141122,19.392616,-135.054474
4116,2,1,-9.437500,-1.123374,-1.086936,1.141122,19.392616,-135.054474
4117,2,1,-8.750000,-1.120720,-1.086936,1.141122,19.392616,-135.054474
4118,2,1,-12.250000,-1.134233,-1.086936,1.141122,19.392616,-135.054474
4119,2,1,-13.000000,-1.137129,-1.086936,1.141122,19.392616,-135.054474
4120,2,1,-4.625000,-1.104793,-1.086936,1.141122,19.392616,-135.054474
4121,2,1,-6.125000,-1.110585,-1.086936,1.141122,19.392616,-135.054474
4122,2,1,-4.750000,-1.105276,-1.086936,1.141122,19.392616,-135.054474
4123,2,1,-13.562500,-1.139301,-1.086936,1.141122,19.392616,-135.054474
4124,2,1,-13.125000,-1.137612,-1.086936,1.141122,19.392616,-135.054474
4125,2,1,-7.062500,-1.114205,-1.086936,1.141122,19.392616,-135.054474
4126,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
4127,2,1,-5.125000,-1.106724,-1.086936,1.141122,19.392616,-135.054474
4128,2,1,-5.312500,-1.107448,-1.086936,1.141122,19.392616,-135.054474
4129,2,1,-6.812500,-1.113239,-1.086936,1.141122,19.392616,-135.054474
4130,2,1,-6.187500,-1.110826,-1.086936,1.141122,19.392616,-135.054474
4131,2,1,-4.750000,-1.105276,-1.086936,1.141122,19.392616,-135.054474
4132,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
4133,2,1,0.250000,-1.085971,-1.086936,1.141122,19.392616,-135.054474
4134,2,1,1.750000,-1.080179,-1.086936,1.141122,19.392616,-135.054474
4135,2,1,-6.812500,-1.113239,-1.086936,1.141122,19.392616,-135.054474
4136,2,1,-4.562500,-1.104552,-1.086936,1.141122,19.392616,-135.054474
4137,2,1,-8.750000,-1.120720,-1.086936,1.141122,19.392616,-135.054474
4138,2,1,-12.500000,-1.135199,-1.086936,1.141122,19.392616,-135.054474
4139,2,1,-14.625000,-1.143403,-1.086936,1.141122,19.392616,-135.054474
4140,2,1,-13.687500,-1.139784,-1.086936,1.141122,19.392616,-135.054474
4141,2,1,-11.937500,-1.133027,-1.086936,1.141122,19.392616,-135.054474
4142,2,1,-9.312500,-1.122892,-1.086936,1.141122,19.392616,-135.054474
4143,2,1,-11.937500,-1.133027,-1.086936,1.141122,19.392616,-135.054474
4144,2,1,-12.062500,-1.133510,-1.086936,1.141122,19.392616,-135.054474
4145,2,1,-12.062500,-1.133510,-1.086936,1.141122,19.392616,-135.054474
4146,2,1,-4.500000,-1.104311,-1.086936,1.141122,19.392616,-135.054474
4147,2,1,-8.000000,-1.117824,-1.086936,1.141122,19.392616,-135.054474
4148,2,1,-9.937500,-1.125305,-1.086936,1.141122,19.392616,-135.054474
4149,2,1,-12.750000,-1.136164,-1.086936,1.141122,19.392616,-135.054474
4150,2,1,-12.125000,-1.133751,-1.086936,1.141122,19.392616,-135.054474
4151,2,1,-11.312500,-1.130614,-1.086936,1.141122,19.392616,-135.054474
4152,2,1,-9.937500,-1.125305,-1.086936,1.141122,19.392616,-135.054474
4153,2,1,-0.125000,-1.087419,-1.086936,1.141122,19.392616,-135.054474
4154,2,1,-10.812500,-1.128683,-1.086936,1.141122,19.392616,-135.054474
4155,2,1,-11.125000,-1.129890,-1.086936,1.141122,19.392616,-135.054474
4156,2,1,-6.375000,-1.111550,-1.086936,1.141122,19.392616,-135.054474
4157,2,1,-10.437500,-1.127235,-1.086936,1.141122,19.392616,-135.054474
4158,2,1,-8.687500,-1.120479,-1.086936,1.141122,19.392616,-135.054474
4159,2,1,-7.125000,-1.114446,-1.086936,1.141122,19.392616,-135.054474
4160,2,1,-5.750000,-1.109137,-1.086936,1.141122,19.392616,-135.054474
4161,2,1,-7.500000,-1.115894,-1.086936,1.141122,19.392616,-135.054474
4162,2,1,-6.750000,-1.112998,-1.086936,1.141122,19.392616,-135.054474
4163,2,1,-4.375000,-1.103828,-1.086936,1.141122,19.392616,-135.054474
4164,2,1,-10.875000,-1.128925,-1.086936,1.141122,19.392616,-135.054474
4165,2,1,-9.937500,-1.125305,-1.086936,1.141122,19.392616,-135.054474
4166,2,1,-7.687500,-1.116618,-1.086936,1.141122,19.392616,-135.054474
4167,2,1,-3.375000,-1.099967,-1.086936,1.141122,19.392616,-135.054474
4168,2,1,-3.750000,-1.101415,-1.086936,1.141122,19.392616,-135.054474
4169,2,1,-6.750000,-1.112998,-1.086936,1.141122,19.392616,-135.054474
