test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll,entropy_at_site,native_ll_at_site,emb_cosine_dist_to_wt
3510,2,1,-1.6142578125,-0.2694345117,-0.263202,0.542169,6.656030,-157.414551,1.765619,-0.758305,
3511,2,1,-2.7767333984,-0.2739228308,-0.263202,0.542169,6.656030,-157.414551,1.765619,-0.758305,
3512,2,1,-9.0095214844,-0.2979876399,-0.263202,0.542169,6.656030,-157.414551,0.012479,-0.001306,
3513,2,1,-13.0000000000,-0.3133949041,-0.263202,0.542169,6.656030,-157.414551,0.012479,-0.001306,
3514,2,1,-5.4892578125,-0.2843959033,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3515,2,1,-9.4628906250,-0.2997381091,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3516,2,1,-3.5136718750,-0.2767681479,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3517,2,1,-4.4980468750,-0.2805688381,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3518,2,1,-10.3066406250,-0.3029958308,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3519,2,1,-4.6484375000,-0.2811495066,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3520,2,1,-7.3388671875,-0.2915372550,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3521,2,1,-10.6679687500,-0.3043909371,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3522,2,1,-6.4854736328,-0.2882423103,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3523,2,1,-8.7636718750,-0.2970384359,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3524,2,1,-9.4335937500,-0.2996250093,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3525,2,1,-4.5458984375,-0.2807535827,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3526,2,1,-11.3750000000,-0.3071207702,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3527,2,1,-5.7695312500,-0.2854780257,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3528,2,1,-5.2626953125,-0.2835211456,-0.263202,0.542169,6.656030,-157.414551,0.444505,-0.085271,
3529,2,1,-13.0781250000,-0.3136965334,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3530,2,1,-14.0195312500,-0.3173313141,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3531,2,1,-14.0585937500,-0.3174821436,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3532,2,1,-12.5410156250,-0.3116227686,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3533,2,1,-9.7578125000,-0.3008767962,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3534,2,1,-13.5996093750,-0.3157100081,-0.263202,0.542169,6.656030,-157.414551,0.007730,-0.000800,
3535,2,1,-9.9194335938,-0.3015008271,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3536,2,1,-15.3906250000,-0.3226251304,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3537,2,1,-12.7812500000,-0.3125503063,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3538,2,1,-12.0166015625,-0.3095979989,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3539,2,1,-11.1269531250,-0.3061630726,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3540,2,1,-12.3076171875,-0.3107216060,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3541,2,1,-14.6601562500,-0.3198047876,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3542,2,1,-12.1220703125,-0.3100052178,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3543,2,1,-10.7963256836,-0.3048865199,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3544,2,1,-9.4199218750,-0.2995721996,-0.263202,0.542169,6.656030,-157.414551,0.002646,-0.000232,
3545,2,1,-9.9941406250,-0.3017892838,-0.263202,0.542169,6.656030,-157.414551,0.000906,-0.000077,
3546,2,1,-11.9613647461,-0.3093847334,-0.263202,0.542169,6.656030,-157.414551,0.000906,-0.000077,
3547,2,1,-12.4833984375,-0.3114002943,-0.263202,0.542169,6.656030,-157.414551,0.000906,-0.000077,
3548,2,1,-13.4970703125,-0.3153140843,-0.263202,0.542169,6.656030,-157.414551,0.000906,-0.000077,
3549,2,1,-16.6679687500,-0.3275569379,-0.263202,0.542169,6.656030,-157.414551,0.000906,-0.000077,
3550,2,1,-8.5986328125,-0.2964012027,-0.263202,0.542169,6.656030,-157.414551,0.004390,-0.000411,
3551,2,1,-12.8847656250,-0.3129499853,-0.263202,0.542169,6.656030,-157.414551,0.004390,-0.000411,
3552,2,1,-11.7792968750,-0.3086817563,-0.263202,0.542169,6.656030,-157.414551,0.004390,-0.000411,
3553,2,1,-12.5273437500,-0.3115699887,-0.263202,0.542169,6.656030,-157.414551,0.004390,-0.000411,
3554,2,1,-10.1953125000,-0.3025659919,-0.263202,0.542169,6.656030,-157.414551,0.004390,-0.000411,
3555,2,1,-2.4824218750,-0.2727864981,-0.263202,0.542169,6.656030,-157.414551,1.258157,-0.352120,
3556,2,1,-8.1152343750,-0.2945348024,-0.263202,0.542169,6.656030,-157.414551,1.258157,-0.352120,
3557,2,1,-5.2070312500,-0.2833062112,-0.263202,0.542169,6.656030,-157.414551,1.258157,-0.352120,
3558,2,1,-4.2988281250,-0.2797996402,-0.263202,0.542169,6.656030,-157.414551,0.770966,-0.192032,
3559,2,1,-9.7148437500,-0.3007109165,-0.263202,0.542169,6.656030,-157.414551,0.770966,-0.192032,
3560,2,1,-2.8066406250,-0.2740383148,-0.263202,0.542169,6.656030,-157.414551,0.770966,-0.192032,
3561,2,1,-3.9482419491,-0.2784460485,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3562,2,1,-9.6953125000,-0.3006354868,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3563,2,1,-1.8613281250,-0.2703884542,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3564,2,1,-3.9833981991,-0.2785817683,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3565,2,1,-9.0937500000,-0.2983128726,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3566,2,1,-6.0986328125,-0.2867487073,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3567,2,1,-6.4628906250,-0.2881551087,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3568,2,1,-7.3144531250,-0.2914429903,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3569,2,1,-2.6542968750,-0.2734501064,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3570,2,1,-7.0664062500,-0.2904852927,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3571,2,1,-8.1308593750,-0.2945951223,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3572,2,1,-5.0369567871,-0.2826495767,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3573,2,1,-9.8710937500,-0.3013141751,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3574,2,1,-3.6640625000,-0.2773488164,-0.263202,0.542169,6.656030,-157.414551,0.968981,-0.282356,
3575,2,1,-8.8139648438,-0.2972325981,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3576,2,1,-11.1210937500,-0.3061404526,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3577,2,1,-13.6601562500,-0.3159437776,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3578,2,1,-11.9824218750,-0.3094660342,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3579,2,1,-9.4484863281,-0.2996824980,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3580,2,1,-13.2578125000,-0.3143903315,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3581,2,1,-13.7695312500,-0.3163660765,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3582,2,1,-3.0625000000,-0.2750261724,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3583,2,1,-13.9765625000,-0.3171654046,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3584,2,1,-6.6699218750,-0.2889544368,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3585,2,1,-7.3525390625,-0.2915900350,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3586,2,1,-12.7480468750,-0.3124221265,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3587,2,1,-13.3945312500,-0.3149181902,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3588,2,1,-12.2031250000,-0.3103181720,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3589,2,1,-13.8320312500,-0.3166073859,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3590,2,1,-11.2753906250,-0.3067361712,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3591,2,1,-9.6035156250,-0.3002810776,-0.263202,0.542169,6.656030,-157.414551,0.200150,-0.047866,
3592,2,1,-11.7207031250,-0.3084555268,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3593,2,1,-12.8457031250,-0.3127991557,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3594,2,1,-15.6796875000,-0.3237411976,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3595,2,1,-14.0937500000,-0.3176178932,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3596,2,1,-7.1015625000,-0.2906210124,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3597,2,1,-15.3906250000,-0.3226251304,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3598,2,1,-12.8574218750,-0.3128444254,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3599,2,1,-5.3359375000,-0.2838039398,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3600,2,1,-14.8867187500,-0.3206795454,-0.263202,0.542169,6.656030,-157.414551,0.056770,-0.008200,
3601,2,1,-4.5205993652,-0.2806559205,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3602,2,1,-12.1562500000,-0.3101371825,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3603,2,1,-4.6251831055,-0.2810597122,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3604,2,1,-4.3461914062,-0.2799825072,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3605,2,1,-6.9863281250,-0.2901760936,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3606,2,1,-4.5324707031,-0.2807017565,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3607,2,1,-6.3339843750,-0.2876574099,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3608,2,1,-6.4980468750,-0.2882908285,-0.263202,0.542169,6.656030,-157.414551,0.860021,-0.188160,
3609,2,1,-4.2329101562,-0.2795451283,-0.263202,0.542169,6.656030,-157.414551,1.179726,-0.313350,
3610,2,1,-9.9023437500,-0.3014348447,-0.263202,0.542169,6.656030,-157.414551,1.179726,-0.313350,
3611,2,1,-2.5078125000,-0.2728845179,-0.263202,0.542169,6.656030,-157.414551,1.179726,-0.313350,
3612,2,1,-2.7919921875,-0.2739817500,-0.263202,0.542169,6.656030,-157.414551,1.179726,-0.313350,
3613,2,1,-7.9394526482,-0.2938561141,-0.263202,0.542169,6.656030,-157.414551,1.179726,-0.313350,
3614,2,1,-7.3554687500,-0.2916013598,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3615,2,1,-11.5048828125,-0.3076222539,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3616,2,1,-13.3007812500,-0.3145562112,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3617,2,1,-12.6308593750,-0.3119696677,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3618,2,1,-12.1152343750,-0.3099788129,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3619,2,1,-11.7324218750,-0.3085007966,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3620,2,1,-14.0625000000,-0.3174972236,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3621,2,1,-9.2963867188,-0.2990952432,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3622,2,1,-12.4921875000,-0.3114342391,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3623,2,1,-11.0292968750,-0.3057860136,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3624,2,1,-10.6865234375,-0.3044625521,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3625,2,1,-12.8652343750,-0.3128745854,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3626,2,1,-13.2734375000,-0.3144506514,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3627,2,1,-14.3046875000,-0.3184323013,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3628,2,1,-13.2753906250,-0.3144581914,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3629,2,1,-7.6601562500,-0.2927777469,-0.263202,0.542169,6.656030,-157.414551,0.028318,-0.003702,
3630,2,1,-10.8125000000,-0.3049489558,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3631,2,1,-11.7929687500,-0.3087345660,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3632,2,1,-15.4687500000,-0.3229267597,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3633,2,1,-13.6132812500,-0.3157627881,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3634,2,1,-5.1328125000,-0.2830196619,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3635,2,1,-14.7070312500,-0.3199857473,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3636,2,1,-13.2558593750,-0.3143827915,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3637,2,1,-8.0878906250,-0.2944292426,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3638,2,1,-12.8242187500,-0.3127162158,-0.263202,0.542169,6.656030,-157.414551,0.133169,-0.025370,
3639,2,1,-8.4575195312,-0.2958563864,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3640,2,1,-11.8457031250,-0.3089381754,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3641,2,1,-12.0410156250,-0.3096922636,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3642,2,1,-10.5175781250,-0.3038102686,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3643,2,1,-7.7575683594,-0.2931538522,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3644,2,1,-12.4492187500,-0.3112683296,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3645,2,1,-11.7792968750,-0.3086817563,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3646,2,1,-2.2460937500,-0.2718740404,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3647,2,1,-12.6132812500,-0.3119017780,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3648,2,1,-5.8847656250,-0.2859229743,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3649,2,1,-7.4365234375,-0.2919143140,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3650,2,1,-10.9921875000,-0.3056427240,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3651,2,1,-12.0820312500,-0.3098506331,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3652,2,1,-10.8027343750,-0.3049112558,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3653,2,1,-13.0234375000,-0.3134854138,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3654,2,1,-10.7050781250,-0.3045341969,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3655,2,1,-8.2719726562,-0.2951399684,-0.263202,0.542169,6.656030,-157.414551,0.345341,-0.104568,
3656,2,1,-7.0937500000,-0.2905908525,-0.263202,0.542169,6.656030,-157.414551,0.008091,-0.000956,
3657,2,1,-12.5722656250,-0.3117434084,-0.263202,0.542169,6.656030,-157.414551,0.008091,-0.000956,
3658,2,1,-12.9677734375,-0.3132704794,-0.263202,0.542169,6.656030,-157.414551,0.008091,-0.000956,
3659,2,1,-13.6757812500,-0.3160040975,-0.263202,0.542169,6.656030,-157.414551,0.008091,-0.000956,
3660,2,1,-16.0390625000,-0.3251287341,-0.263202,0.542169,6.656030,-157.414551,0.008091,-0.000956,
3661,2,1,-8.3652343750,-0.2955000699,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3662,2,1,-13.7031250000,-0.3161096871,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3663,2,1,-9.8906250000,-0.3013896048,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3664,2,1,-9.6210937500,-0.3003489375,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3665,2,1,-9.3320312500,-0.2992328703,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3666,2,1,-9.8750000000,-0.3013292849,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3667,2,1,-12.2070312500,-0.3103332520,-0.263202,0.542169,6.656030,-157.414551,0.263556,-0.064375,
3668,2,1,-6.1826171875,-0.2870729566,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3669,2,1,-11.3867187500,-0.3071660101,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3670,2,1,-10.6367187500,-0.3042702675,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3671,2,1,-9.4531250000,-0.2997004092,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3672,2,1,-10.1093750000,-0.3022342026,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3673,2,1,-10.5390625000,-0.3038932085,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3674,2,1,-10.2734375000,-0.3028676510,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3675,2,1,-5.8300781250,-0.2857118249,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3676,2,1,-10.0742187500,-0.3020984530,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3677,2,1,-7.8398437500,-0.2934715152,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3678,2,1,-8.7949218750,-0.2971590757,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3679,2,1,-9.3574218750,-0.2993308902,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3680,2,1,-5.6005859375,-0.2848257422,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3681,2,1,-9.7812500000,-0.3009673059,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3682,2,1,-9.8105468750,-0.3010804057,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3683,2,1,-8.5019531250,-0.2960279286,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3684,2,1,-6.8227539062,-0.2895445228,-0.263202,0.542169,6.656030,-157.414551,0.079469,-0.010989,
3685,2,1,-2.8691406250,-0.2742796242,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3686,2,1,-10.0703125000,-0.3020833731,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3687,2,1,-3.0078125000,-0.2748150229,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3688,2,1,-3.5996093750,-0.2770999670,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3689,2,1,-7.7421875000,-0.2930944860,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3690,2,1,-3.2109375000,-0.2755993009,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3691,2,1,-6.3261718750,-0.2876272202,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3692,2,1,-8.1171875000,-0.2945423424,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3693,2,1,-4.6572265625,-0.2811834216,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3694,2,1,-7.4082031250,-0.2918049693,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3695,2,1,-8.2480468750,-0.2950476110,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3696,2,1,-3.4785156250,-0.2766324282,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3697,2,1,-5.9921875000,-0.2863377035,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3698,2,1,-4.6683349609,-0.2812263072,-0.263202,0.542169,6.656030,-157.414551,1.203437,-0.399189,
3699,2,1,-5.5949707031,-0.2848040462,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3700,2,1,-11.4843750000,-0.3075430691,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3701,2,1,-3.4492187500,-0.2765192986,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3702,2,1,-4.0537109375,-0.2788532376,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3703,2,1,-7.5371093750,-0.2923026681,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3704,2,1,-6.5800781250,-0.2886075675,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3705,2,1,-7.4628906250,-0.2920161188,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3706,2,1,-7.4765625000,-0.2920688987,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3707,2,1,-5.2166900635,-0.2833435237,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3708,2,1,-6.4541015625,-0.2881211638,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3709,2,1,-7.8515625000,-0.2935167849,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3710,2,1,-4.4125976562,-0.2802389264,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3711,2,1,-7.5507812500,-0.2923554480,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3712,2,1,-4.4951171875,-0.2805575132,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3713,2,1,-4.5224609375,-0.2806631029,-0.263202,0.542169,6.656030,-157.414551,0.578174,-0.114697,
3714,2,1,-5.0234375000,-0.2825973630,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3715,2,1,-10.9648437500,-0.3055371642,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3716,2,1,-11.5722656250,-0.3078824282,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3717,2,1,-11.4394531250,-0.3073696196,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3718,2,1,-11.7968750000,-0.3087496459,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3719,2,1,-6.9658203125,-0.2900969088,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3720,2,1,-12.1054687500,-0.3099411130,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3721,2,1,-11.3164062500,-0.3068945408,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3722,2,1,-13.5351562500,-0.3154611588,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3723,2,1,-10.8457031250,-0.3050771654,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3724,2,1,-10.3457031250,-0.3031466603,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3725,2,1,-10.7929687500,-0.3048735559,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3726,2,1,-12.3242187500,-0.3107857108,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3727,2,1,-10.3730468750,-0.3032522202,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3728,2,1,-13.6875000000,-0.3160493374,-0.263202,0.542169,6.656030,-157.414551,0.095782,-0.015727,
3729,2,1,-4.6570434570,-0.2811827064,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3730,2,1,-11.8085937500,-0.3087948859,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3731,2,1,-6.3759765625,-0.2878195345,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3732,2,1,-3.6577150822,-0.2773243189,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3733,2,1,-5.8603515625,-0.2858287096,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3734,2,1,-5.7666015625,-0.2854667306,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3735,2,1,-6.1904296875,-0.2871031165,-0.263202,0.542169,6.656030,-157.414551,1.222719,-0.391747,
3736,2,1,-7.5683593750,-0.2924233079,-0.263202,0.542169,6.656030,-157.414551,0.188208,-0.029544,
3737,2,1,-10.9140625000,-0.3053410947,-0.263202,0.542169,6.656030,-157.414551,0.188208,-0.029544,
3738,2,1,-10.5937500000,-0.3041043580,-0.263202,0.542169,6.656030,-157.414551,0.188208,-0.029544,
3739,2,1,-10.5312500000,-0.3038630486,-0.263202,0.542169,6.656030,-157.414551,0.188208,-0.029544,
3740,2,1,-5.0927734375,-0.2828650773,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3741,2,1,-12.3906250000,-0.3110421002,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3742,2,1,-5.6796875000,-0.2851311564,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3743,2,1,-6.3017578125,-0.2875329554,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3744,2,1,-10.8847656250,-0.3052279651,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3745,2,1,-5.6318359375,-0.2849464118,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3746,2,1,-7.7016601562,-0.2929379940,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3747,2,1,-11.5625000000,-0.3078447282,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3748,2,1,-6.0126953125,-0.2864168882,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3749,2,1,-9.0488281250,-0.2981394231,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3750,2,1,-9.8828125000,-0.3013594449,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3751,2,1,-4.6035156250,-0.2809760571,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3752,2,1,-11.4843750000,-0.3075430691,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
3753,2,1,-6.6271972656,-0.2887894809,-0.263202,0.542169,6.656030,-157.414551,0.210932,-0.033101,
